St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,CLASS 394,,,Academic Internship,,1.00,Y,,,,Staff
O,CLASS 398,,,IR/,,1.00,N,,,,Staff
O,CSCI 121,,,Principles Comp Sci,,1.00,N,AQR,MWF 1150-1245PM,RNS 203,"Allen, Richard"
O,CSCI 125,,,Comp Sci for Science/Math,,1.00,N,AQR,MWF 0905-1000,RNS 203,"Brown, Richard"
O,CSCI 241,,,Hardware Design,,1.00,N,,MWF 1045-1140,RNS 203,"Brown, Richard"
C,CSCI 251,,,Software Design This course has class-year limits. Students in CSCI 251 must also register for one lab CSCI 252 AL or BL.,,1.00,N,,MWF 0200-0255PM,RNS 203,"Hall-Holt, Olaf A."
O,CSCI 252,A,L,Software Design/Lab,,0.25,N,,W 0300-0500PM,RNS 202,"Hall-Holt, Olaf A."
O,CSCI 252,B,L,Software Design/Lab,,0.25,N,,Th 1245-0245PM,RNS 202,"Hall-Holt, Olaf A."
O,CSCI 253,,,Algorithms/Data Struc,,1.00,N,,MWF 1150-1245PM,RNS 202,"Hall-Holt, Olaf A."
C,CSCI 294,,,Academic Internship,,1.00,Y,,,,Staff
O,CSCI 298,,,IS/Machine Learning,,1.00,N,,,,"McKelvey, Steven"
O,CSCI 336,,,Logic Programming,,1.00,N,,MWF 1255-0150PM,RNS 203,"Allen, Richard"
O,CSCI 390,,S,Sem: Senior Capstone,,1.00,N,WRI,T 0935-1100 Th 0930-1050,RNS 203 RNS 203,"Hall-Holt, Olaf A."
C,CSCI 394,,,Academic Internship,,1.00,Y,,,,Staff
O,CSCI 398,,,IR/Teach Web Programming,,1.00,N,,,,"Brown, Richard"
O,DANCE 100,,,Intro to Dance,,1.00,N,ALS-A ORC,MWF 1255-0150PM,DC 305,"Klopchin, Heather J."
C,DANCE 106,A,,Ballroom I (Men),,0.25,Y,ALS-A SPM,T 1005-1100 Th 0955-1050,DC Studio 1 DC Studio 1,"von Bibra, Anne"
C,DANCE 106,B,,Ballroom I (Women),,0.25,Y,ALS-A SPM,T 1005-1100 Th 0955-1050,DC Studio 1 DC Studio 1,"von Bibra, Anne"
O,DANCE 109,,,Intl Dance I,,0.25,Y,ALS-A SPM,T 0200-0255PM Th 0240-0335PM,DC Studio 1 DC Studio 1,"von Bibra, Anne"
C,DANCE 111,A,,Modern Dance I,,0.25,Y,ALS-A SPM,MF 1045-1140,DC Studio 1,"Roberts, Anthony"
C,DANCE 111,B,,Modern Dance I,,0.25,Y,ALS-A SPM,T 1150-1245PM Th 1245-0140PM,DC Studio 2 DC Studio 2,"Roberts, Anthony"
C,DANCE 115,,,Power Play,,0.25,Y,SPM,T 1145-0110PM Th 1245-0205PM,DC Studio 3 DC Studio 3,"Saterstrom, Sheryl"
C,DANCE 121,A,,Ballet I,,0.25,Y,ALS-A SPM,T 1005-1100 Th 0955-1050,DC Studio 2 DC Studio 2,"Klopchin, Heather J."
O,DANCE 121,B,,Ballet I,,0.25,Y,ALS-A SPM,MW 0800-0855,DC Studio 2,"Bader, Jennifer"
C,DANCE 210,A,,Modern Dance II Permission of instructor required.,,0.50,N,ALS-A SPM,MW 0200-0330PM,DC Studio 2,"Roberts, Anthony"
C,DANCE 210,B,,Modern Dance II Permission of instructor required.,,0.50,N,ALS-A SPM,T 0800-0925 Th 0800-0920,DC Studio 1 DC Studio 1,"Klopchin, Heather J."
O,DANCE 211,A,,Modern Dance II Permission of instructor required.,,0.25,N,ALS-A SPM,MW 0200-0330PM,DC Studio 2,"Roberts, Anthony"
C,DANCE 211,B,,Modern Dance II Permission of instructor required.,,0.25,N,ALS-A SPM,T 0800-0925 Th 0800-0920,DC Studio 1 DC Studio 1,"Klopchin, Heather J."
O,DANCE 212,,,Articulate Body,,0.50,N,,MWF 1150-1245PM,DC Studio 1,"Saterstrom, Sheryl"
C,DANCE 213,,,Articulate Body,,0.25,N,,MWF 1150-1245PM,DC Studio 1,"Saterstrom, Sheryl"
C,DANCE 220,,,Ballet II Permission of instructor required.,,0.50,N,ALS-A SPM,T 0120-0245PM Th 0215-0335PM,DC Studio 2 DC Studio 2,"Klopchin, Heather J."
C,DANCE 221,,,Ballet II Permission of instructor required.,,0.25,N,ALS-A SPM,T 0120-0245PM Th 0215-0335PM,DC Studio 2 DC Studio 2,"Klopchin, Heather J."
C,DANCE 231,,,Choreography & Improv,,1.00,N,ALS-A,T 1145-0110PM Th 1245-0205PM,DC Studio 1 DC Studio 1,"Roberts, Janice"
O,DANCE 298,,,IS/,,1.00,N,,,,Staff
X,DANCE 301,,,Advance Body Moveable This course has been canceled.,,0.50,N,,T 0120-0245PM Th 0215-0335PM,,"Saterstrom, Sheryl"
O,DANCE 310,,,Modern III Permission of instructor required.,,0.50,N,ALS-A SPM,MWF 0200-0330PM,DC Studio 1,"Roberts, Janice"
C,DANCE 311,,,Modern III Permission of instructor required.,,0.25,N,ALS-A SPM,MWF 0200-0330PM,DC Studio 1,"Roberts, Janice"
O,DANCE 320,,,Ballet III Permission of instructor required.,,0.50,N,ALS-A SPM,T 0800-0925 Th 0800-0920,DC Studio 2 DC Studio 2,"Bader, Jennifer"
C,DANCE 321,,,Ballet III Permission of instructor required.,,0.25,N,ALS-A SPM,T 0800-0925 Th 0800-0920,DC Studio 2 DC Studio 2,"Bader, Jennifer"
O,DANCE 398,,,IR/,,1.00,N,,,,Staff
O,DANCE 399,,S,Sem: Senior Dance Open to Seniors only.,,1.00,N,,T 0935-1100 Th 0930-1050,DC 204 DC 204,"Roberts, Anthony"
C,ECON 121,A,,Principles of Econ,,1.00,N,HBS,MWF 1045-1140,HH 413,"Gauto, Victor"
X,ECON 121,B,,Principles of Econ This course has been canceled.,,1.00,N,HBS,MWF 1255-0150PM,,Staff
C,ECON 121,C,,Principles of Econ,,1.00,N,HBS,MWF 0200-0255PM,HH 413,"Gauto, Victor"
C,ECON 121,D,,Principles of Econ Open to first-year students only.,,1.00,N,HBS,T 0935-1100 Th 0930-1050,HH 413 HH 413,"Hodgson, Ashley"
C,ECON 121,E,,Principles of Econ,,1.00,N,HBS,MWF 1150-1245PM,HH 403,"Gauto, Victor"
C,ECON 121,F,,Principles of Econ,,1.00,N,HBS,T 0800-0925 Th 0800-0920,HH 413 HH 413,"Hodgson, Ashley"
C,ECON 222,,,Game Theory in Economics,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 210 TOH 210,"Hodgson, Ashley"
O,ECON 242,A,,Environmental Econ,,1.00,N,,T 1145-0110PM Th 1245-0205PM,HH 413 HH 413,"Judge, Rebecca"
O,ECON 242,B,,Environmental Econ,,1.00,N,,T 0120-0245PM Th 0215-0335PM,HH 413 HH 413,"Judge, Rebecca"
C,ECON 249,,,Urban Economics,,1.00,N,,MWF 0905-1000,HH 413,"Soderlind, Steve"
C,ECON 261,A,,Macroeconomic Theory,,1.00,N,,MWF 1255-0150PM,HH 307,"Pernecky, Mark"
C,ECON 261,B,,Macroeconomic Theory,,1.00,N,,MWF 0200-0255PM,HH 307,"Pernecky, Mark"
C,ECON 262,A,,Microeconomic Theory,,1.00,N,,T 0935-1100 Th 0930-1050,HH 403 HH 403,"Schodt, David"
C,ECON 262,B,,Microeconomic Theory,,1.00,N,,T 0120-0245PM Th 0215-0335PM,HH 403 HH 403,"Schodt, David"
C,ECON 294,,,Academic Internship,,1.00,Y,,,,Staff
O,ECON 298,,,IS/,,1.00,N,,,,Staff
C,ECON 374,A,,Money and Banking Open only to rising Seniors during web registration. Juniors may add on a space-available basis during drop/add period with permission of instructor,,1.00,N,WRI,MWF 0800-0855,HH 516,"Wojick, Paul"
C,ECON 374,B,,Money and Banking Open only to rising Seniors during web registration. Juniors may add on a space-available basis during drop/add period with permission of instructor,,1.00,N,WRI,MWF 0905-1000,HH 516,"Wojick, Paul"
C,ECON 376,,,Labor Econ/Empl Rel Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration.,,1.00,N,EIN WRI,MWF 1045-1140,OM 20,"Pernecky, Mark"
C,ECON 385,,,Econometrics Open only to rising Seniors during web registration. Juniors may add on a space-available basis during drop/add period with permission of instructor,,1.00,N,WRI,MWF 0905-1000,OM 310,"Becker, Anthony"
C,ECON 394,,,Academic Internship,,1.00,Y,,,,Staff
O,ECON 398,,,IR/Growth Controls,,1.00,N,,,,"Soderlind, Steve"
O,EDUC 231,,,Drugs & Alcohol,1 ,0.00,Y,,Th 0700-0900PM,BMC 101,"Storry, Mark"
O,EDUC 246,,,English Lang Learners,,1.00,N,MCD,T 0800-0925 Th 0800-0920,TOH 214 TOH 214,"Campbell, Heather"
C,EDUC 260,,,Foundations in Education,,1.00,N,MCD,MWF 1255-0150PM,TOH 214,"Kelly, Maria L. McDonald, Eric"
O,EDUC 290,,,Educ Psychology,,1.00,N,HBS,T 0800-0925 Th 0800-0920,TOH 210 TOH 210,"McClure, Robert W."
O,EDUC 291,A,,Standards/Technology,2 ,0.00,Y,,M 0400-0600PM,TOH 275,"Aarsvold, Nancy"
O,EDUC 291,B,,Standards/Technology,2 ,0.00,Y,,M 0630-0830PM,TOH 275,"Aarsvold, Nancy"
C,EDUC 294,,,Academic Internship,,0.50,Y,,,,Staff
O,EDUC 298,,,IS/Best Prac ESL Training,,1.00,N,WRI,,,"Campbell, Heather"
O,EDUC 330,A,,Principles of Educ,,1.00,N,ORC,MWF 0905-1000,TOH 214,"Leer, Elizabeth A."
O,EDUC 330,B,,Principles of Educ,,1.00,N,ORC,MWF 1045-1140,TOH 214,"Hoffmann, Kathryn A."
O,EDUC 330,C,,Principles of Educ,,1.00,N,ORC,MWF 0800-0855,TOH 214,"Hoffmann, Kathryn A."
O,EDUC 353,,,Tchg of World Lang Open to Juniors and Seniors only.,,1.00,N,,W 0300-0600PM,TOH 314,"Cropsey, Kris A."
O,EDUC 356,,,Tchg Music-Mid/High S,1 ,0.50,N,WRI,T 0120-0245PM Th 0215-0335PM,CHM 233 CHM 233,"Berger, Linda"
O,EDUC 358,,,Tchg Music-Sec Schls,,0.50,N,,M 0700-0900PM,CHM 224,"Lee, Nancy A."
O,EDUC 359,,,Tchg of Instru Music,,0.50,N,,T 1145-0110PM Th 1245-0205PM,CHM 138 CHM 138,"Mahr, Timothy"
O,EDUC 372,A,,Counsel/Comm Schools,,0.50,N,,T 1145-0110PM,TOH 212,"Kelly, Maria L."
O,EDUC 372,B,,Counsel/Comm Schools,,0.50,N,,T 0120-0245PM,TOH 212,"Kelly, Maria L."
O,EDUC 374,,,Reading in Content Area Open to Juniors and Seniors only.,,0.50,N,,T 1145-0110PM,TOH 214,"Leer, Elizabeth A."
O,EDUC 375,,,Diff Instruction (0.50),,0.50,N,,Th 1245-0205PM,TOH 214,"Ford, Connie"
C,EDUC 381,,,Senior Seminar Educ,,0.50,N,,M-F 0800-0400PM,TBA,"Lane-Getaz, Sharon"
C,EDUC 382,,,Human Relations,,0.00,Y,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 385,,,Issues in Education,,0.50,N,,M-F 0800-0400PM,TBA,"McClure, Robert W."
C,EDUC 389,,,Student Teaching,,3.00,N,,M-F 0730-0400PM,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,A,,Student Teach/Chem 9-12,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,B,,Student Teach/ESL,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,C,,StudentTeach/LifeSci 9-12,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,D,,Student Teach/Mathematics,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,E,,StudentTeach/Physics 9-12,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,F,,Student Teach/Science 5-8,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 390,G,,Student Teach/Social St,,1.50,N,,,,"Pfarr-Baker, Rosemary A."
C,EDUC 394,,,Academic Internship,,0.50,Y,,,,Staff
O,EDUC 398,,,IR/,,1.00,N,,,,Staff
C,ENGL 150,,,Fund of Creative Writing This course has class year limits.,,1.00,N,WRI,MWF 1150-1245PM,OM 110,"LeBlanc, Diane C."
C,ENGL 185,A,,Literary Studies Closed to Seniors and Juniors except by permission of department.,,1.00,N,ALS-L WRI,MWF 1045-1140,RML 515,"Titus, Mary"
C,ENGL 185,B,,Literary Studies Closed to Seniors and Juniors except by permission of department.,,1.00,N,ALS-L WRI,T 0935-1100 Th 0930-1050,RML 515 RML 515,"Hepburn, Joan"
C,ENGL 185,C,,Literary Studies Closed to Seniors and Juniors except by permission of department.,,1.00,N,ALS-L WRI,MWF 0905-1000,RML 515,"Trull, Mary E."
O,ENGL 200,,T,Top: Lit Rep Racial Sub,,1.00,N,ALS-L MCD,MWF 0200-0255PM,RML 515,"Gallego, Carlos"
O,ENGL 201,,,Transatlantic Anglo Lit,,1.00,N,ALS-L MCG,MWF 0200-0255PM,RML 525,"Naito, Jonathan T."
O,ENGL 203,,,Asian American Literature,,1.00,N,ALS-L MCD,MWF 0905-1000,RML 525,"Kwon Dobbs, Jennifer"
C,ENGL 204,,,South Asian Literature,,1.00,N,ALS-L,T 0120-0245PM Th 0215-0335PM,RML 515 RML 515,"Mbele, Joseph L."
C,ENGL 220,,T,Top: Dec of Indep,,1.00,N,ALS-L WRI,T 1145-0110PM Th 1245-0205PM,RML 515 RML 515,"Holly, Carol"
C,ENGL 223,,,Old & Middle English Lit,,1.00,N,ALS-L WRI,MWF 0800-0855,RML 515,"Cherewatuk, Karen"
C,ENGL 225,,,Neoclassic/Romantic Lit,,1.00,N,ALS-L,MWF 1045-1140,RML 525,"Wells, Colin"
C,ENGL 250,,,English Lang/Linguistics,,1.00,N,,MWF 0905-1000,RML 421,"Ito, Rika"
C,ENGL 258,,,Folklore,,1.00,N,ALS-L MCG,MWF 1150-1245PM,RML 421,"Mbele, Joseph L."
C,ENGL 260,,T,Top: Lit & Phil,,1.00,N,ALS-L,MWF 1045-1140,RML 421,"Gallego, Carlos"
O,ENGL 280,,T,Top: Renais Lyric Poetry,,1.00,N,ALS-L ORC,MWF 1150-1245PM,RML 525,"Trull, Mary E."
C,ENGL 291,,,Creative Wrtg: Non-Fic,,1.00,N,WRI,T 0800-0925 Th 0800-0920,RML 520 RML 520,"Percy, Benjamin"
C,ENGL 292,,,Intermed Poetry Wrtg This course has class year limits.,,1.00,N,WRI,MWF 0200-0255PM,RML 520,"Kwon Dobbs, Jennifer"
C,ENGL 293,,,Intermed Fiction Writing,,1.00,N,WRI,M 0700-1000PM,RML 520,"Percy, Benjamin"
C,ENGL 294,,,Academic Internship,,1.00,Y,,,,Staff
C,ENGL 296,,,Screenwriting,,1.00,N,WRI,Th 0700-1000PM,RML 520,"Pope, Thomas"
O,ENGL 298,,,IS/,,1.00,N,,,,Staff
O,ENGL 298,A,,IS/Visual Rhetoric,,1.00,N,,,,"Richards, Rebecca S."
O,ENGL 298,B,,IS/Women in Indian Lit.,,1.00,N,,,,"Titus, Mary"
O,ENGL 298,C,,IS/Derivative Fiction,,1.00,N,,,,"Gallego, Carlos"
C,ENGL 340,,T,Top: Money & Amer Lit Open only to rising Juniors and rising Seniors.,,1.00,N,,T 0120-0245PM Th 0215-0335PM,RML 520 RML 520,"Titus, Mary"
C,ENGL 347,,T,Top:Post Col Stu & Beyond Open only to rising Juniors and rising Seniors. This course has class-year limits.,,1.00,N,,MWF 1045-1140,RML 520,"Naito, Jonathan T."
C,ENGL 394,,,Academic Internship,,1.00,Y,,,,Staff
C,ENGL 396,,,Res: Adv Screenwriting Prerequisites: completion of English 296 Screenwriting and permission of the instructor.,,1.00,N,,,,"Pope, Thomas"
O,ENGL 398,,,IR/,,1.00,N,,,,Staff
O,ENGL 398,A,,IR/Arthurian Literature,,1.00,N,,,,"Cherewatuk, Karen"
O,ENGL 398,B,,IR/City Soul Lit Adventur,,1.00,N,,,,"LeBlanc, Diane C."
O,ENGL 398,C,,IR/Psychopathology in Lit,,1.00,N,,,,"Postlethwaite, Diana"
O,ENGL 398,D,,IR/Genealogy of Horror,,1.00,N,,,,"Gallego, Carlos"
O,ENGL 398,E,,IR/Ortega/Generation '98,,1.00,N,,,,"Gallego, Carlos Marino, Gordon D."
O,ENGL 399,,S,Sem: Drama Open only to rising Juniors and Seniors. This course has class-year limits.,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RML 520 RML 520,"Marsalek, Karen E."
C,ENVST 137,A,,Intro: Env Studies This course has class year limits.,,1.00,N,IST,MWF 0800-0855,TOH 210,"Swift, Michael"
C,ENVST 137,B,,Intro: Env Studies Open to first-year students only.,,1.00,N,IST,T 0120-0245PM Th 0215-0335PM,RNS 410 RNS 410,"Mueller, Nathaniel D."
C,ENVST 202,,,Culture of Nature,,1.00,N,HWC,MWF 1045-1140,HH 403,"Farrell, James"
O,ENVST 232,,,Env Policy/Regulation,,1.00,N,HBS,T 0935-1100 Th 0930-1050,TOH 210 TOH 210,"Judge, Rebecca"
C,ENVST 255,,,Remote Sensing & GIS Students in Env St 255 must also register for lab Env St 255 L.,,1.00,N,IST SED,MWF 0905-1000,RNS 400,"Olmanson, Leif G."
C,ENVST 255,,L,Remote Sensing & GIS Lab,,0.00,N,,W 0100-0400PM,RNS 400,"Olmanson, Leif G."
C,ENVST 294,,,Academic Internship,,1.00,Y,,,,Staff
O,ENVST 298,,,IS/,,1.00,N,,,,Staff
C,ENVST 381,,T,Top:Garden's Healing Powr,,1.00,N,WRI,T 1145-0110PM Th 1245-0205PM,DC 204 DC 204,"Rohn, Matthew"
C,ENVST 394,,,Academic Internship,,1.00,Y,,,,Staff
O,ENVST 398,,,IR/Environmental Genetics,,1.00,N,,,,"Schade, John D."
O,ENVST 398,A,,IR/Natural Resource Mgmt,,1.00,N,WRI,,,"Jackson, Paul T."
O,ENVST 398,B,,IR/Stream Biogeochemistry,,1.00,N,,,,"Schade, John D."
O,ENVST 398,C,,IR/Habitat: Rice Creek,,1.00,N,,,,"Jackson, Paul T."
C,ES/PS 225,,,Env Political Theory Prerequisite: Completion of BTS-T or permission of instructor. Open only to rising Seniors during web registration.,,1.00,N,EIN WRI,T 0800-0925 Th 0800-0920,HH 302 HH 302,"Lott, Anthony"
C,ESAC 103,,,Golf,1 ,0.25,N,SPM,T 1150-0150PM Th 1245-0245PM,SAC FH SAC FH,"Kosmoski, Daniel"
C,ESAC 106,,,Rock Climbing,,0.25,N,SPM,TTh 0935-1030,Tostrud Ctr,"Stromayer, Judith"
C,ESAC 108,,,In-Line Skating,1 ,0.25,N,SPM,MWF 0200-0255PM,SAC Gym South,"Cullen, Patrick T."
C,ESAC 117,,,Ultimate Frisbee,,0.25,N,SPM,TTh 0935-1030,SAC FH,"Nesbit, Scott"
C,ESAC 118,,,Lifetime Sports and Games,,0.25,N,SPM,MW 1255-0150PM,Tostrud Ctr,"Nesbit, Scott"
C,ESAC 121,,,Beginning Swimming,,0.25,N,SPM,MW 1045-1140,SAC Pool,"Hauck, Robert"
C,ESAC 125,,,Canoeing,1 ,0.25,N,SPM,MW 1255-0255PM,Tostrud Ctr,"Hauck, Robert"
C,ESAC 130,A,,Swim Fitness,,0.25,N,SPM,MW 0800-0855,SAC Pool,"Anderson, Kurt"
C,ESAC 130,B,,Swim Fitness,,0.25,N,SPM,TTh 0935-1035,SAC Pool,"Hauck, Robert"
C,ESAC 131,,,Aerobics,,0.25,N,SPM,MW 0800-0855,Tostrud Ctr,"McCarthy, Robert K."
O,ESAC 133,A,,Individual Fitness.50 Open to rising sophomores and first-year students only.,,0.50,N,SPM,MWF 0800-0855,SAC 112,"Stromme, David A."
C,ESAC 133,B,,Individual Fitness.50,,0.50,N,SPM,MWF 0905-1000,SAC 112,"Kosmoski, Daniel"
O,ESAC 133,C,,Individual Fitness.50,,0.50,N,SPM,MWF 1150-1245PM,SAC 112,"Anderson, Kurt"
O,ESAC 135,,,Jogging/Running,,0.25,N,SPM,TTh 0935-1030,Tostrud Ctr,"Stern, Craig D."
C,ESAC 136,A,,Fitness Walking,,0.25,N,SPM,TTh 0935-1030,Tostrud Ctr,"Kosmoski, Daniel"
C,ESAC 136,B,,Fitness Walking,,0.25,N,SPM,TTh 0935-1030,Tostrud Ctr,"Anderson, Kurt"
C,ESAC 140,,,Wt Training Co-Ed .50,,0.50,N,SPM,MWF 0905-1000,TPH Wt Rm,"McCarthy, Robert K."
C,ESAC 141,A,,Wt Training-Men,,0.25,N,SPM,TTh 0800-0855,TPH Wt Rm,"Olszewski, Jerry"
C,ESAC 141,B,,Wt Training-Men,,0.25,N,SPM,TTh 0935-1030,TPH Wt Rm,"Olszewski, Jerry"
C,ESAC 141,C,,Wt Training-Men,,0.25,N,SPM,MW 1255-0150PM,Tostrud Ctr,"Ahrar, Shahram"
C,ESAC 141,D,,Wt Training-Men,,0.25,N,,TTh 0935-1030,TPH Wt Rm,"Olszewski, Jerry"
C,ESAC 142,,,Wt Training-Women,,0.25,N,SPM,TTh 0800-0855,Tostrud Ctr,"Daymont, Christine"
C,ESAC 150,,,Racquet Sports .50,,0.50,N,SPM,MWF 0200-0255PM,SAC Gym North,"Nesbit, Scott"
C,ESAC 151,A,,Badminton,,0.25,N,SPM,TTh 0800-0855,SAC Gym North,"Stern, Craig D."
C,ESAC 151,B,,Badminton,,0.25,N,SPM,T 1145-1240PM Th 1245-0140PM,,"Stromme, David A."
C,ESAC 157,A,,Tennis,,0.25,N,SPM,T 1145-1245PM Th 1245-0140PM,Tostrud Ctr Tostrud Ctr,"Nesbit, Scott"
C,ESAC 157,B,,Tennis,,0.25,N,SPM,MW 1045-1140,Tostrud Ctr,"Stromme, David A."
C,ESAC 158,,,Intermediate Tennis,,0.25,N,SPM,T 0200-0255PM Th 0225-0315PM,Tostrud Ctr Tostrud Ctr,"Nesbit, Scott"
C,ESAC 161,,,Self-Defense,,0.25,N,SPM,F 1200-0200PM,SAC Wr Rm,"Hamilton, Maya"
O,ESAC 176,,,Intercol C-Country M,,0.25,N,SPM,,,"Lundin, Philip"
O,ESAC 177,,,Intercol C-Country W,,0.25,N,SPM,,,"Daymont, Christine"
O,ESAC 178,A,,Intercol Football,,0.25,N,SPM,,,"Olszewski, Jerry"
O,ESAC 178,B,,Intercol Football,,0.25,N,SPM,,,"Olszewski, Jerry"
O,ESAC 179,,,Intercol Golf Men,,0.25,N,SPM,,,"Peterson, Glen"
O,ESAC 180,,,Intercol Golf Women,,0.25,N,SPM,,,"Benoit, Luke"
O,ESAC 184,,,Intercol Soccer Men,,0.25,N,SPM,,,"Anderson, Kurt"
O,ESAC 185,,,Intercol Soccer Women,,0.25,N,SPM,,,"Driver, Jeremy B."
O,ESAC 193,,,Intercol Volleyball,,0.25,N,SPM,,,"Book, Cynthia"
C,ESTH 290,,,Sport Ethics in Society Prerequisite: Completion of BTS-T requirement. Open only to rising Seniors during web registration.,,1.00,N,EIN WRI,MWF 1150-1245PM,RNS 190,"Lundin, Philip Santurri, Edmund"
C,ESTH 294,,,Academic Internship,,1.00,Y,,,,Staff
O,ESTH 298,,,IS/,,1.00,N,,,,Staff
O,ESTH 335,,,Coaching Practicum,,0.25,N,,,,"Anderson, Kurt"
C,ESTH 374,,,Biomechanics Students in ESTH 374 must also register for lab ESTH 374L.,,1.00,N,,MWF 0905-1000,SAC 103,"Goldsworthy, William Sean"
C,ESTH 374,,L,Biomechanics Lab,,0.00,N,,Th 0800-1100,SAC 103,"Goldsworthy, William Sean"
O,ESTH 376,,,Exercise Prescription Senior exercise science majors only. Prerequisite: ESTH 375.,,1.00,N,,M 0700-1000PM,SAC 103,"Daymont, Christine"
O,ESTH 390,,,Exercise Sci Seminar Open to Seniors only.,,1.00,N,WRI,MWF 1045-1140,SAC 103,"Book, Cynthia"
C,ESTH 394,,,Academic Internship,,1.00,Y,,,,Staff
O,ESTH 398,,,IR/W. Hockey Injury Prev.,,1.00,N,,,,"Book, Cynthia"
C,FAMST 232,,,Intro: Family Studies This course has class year limits.,,1.00,N,,T 0935-1100 Th 0930-1050,HH 501 HH 501,"Chandran, Devyani"
C,FAMST 253,,,Human Sexuality This course has class year limits. Not open to first-year students.,,1.00,N,,T 1145-0110PM Th 1245-0205PM,HH 403 HH 403,"Chandran, Devyani"
C,FAMST 294,,,Academic Internship,,0.50,Y,,,,"Carlsen, Mary"
O,FAMST 298,,,IS/Sexuality Women/India,,1.00,N,,,,"Chandran, Devyani"
O,FAMST 298,A,,IS/Comp Role Indian/Women,,1.00,N,,,,"Chandran, Devyani"
O,FAMST 298,B,,IS/Kindergarten Readiness,,1.00,N,,,,"Chandran, Devyani"
C,FAMST 394,,,Academic Internship,,1.00,Y,,,,Staff
O,FAMST 398,,,IR/,,1.00,N,,,,Staff
C,FILM 101,,,Intro to Film Studies This course has class-year limits.,,1.00,N,ALS-A,M 0700-1000PM MWF 1045-1140,HH 501 HH 501,"Kutulas, Judy"
C,FILM 394,,,Academic Internship,,1.00,Y,,,,Staff
O,FILM 398,,,IR/,,1.00,N,,,,Staff
C,FREN 111,A,,Beginning French I,,1.00,N,,MWF 1045-1140,TOH 114,"Hoy, Lise R."
C,FREN 111,B,,Beginning French I,,1.00,N,,MWF 1255-0150PM,TOH 112,"Hoy, Lise R."
C,FREN 111,C,,Beginning French I,,1.00,N,,MWF 1255-0150PM,TOH 210,"Bekhechi, Amine R."
O,FREN 112,,,Beginning French II,,1.00,N,,MWF 0905-1000,OM 210,"Hoy, Lise R."
C,FREN 231,A,,Intermed French I,,1.00,N,,MWF 0800-0855,TOH 114,"Biem, Jean E."
C,FREN 231,B,,Intermed French I,,1.00,N,,MWF 0905-1000,TOH 114,"Allen, Wendy"
C,FREN 231,C,,Intermed French I,,1.00,N,,MWF 1150-1245PM,TOH 114,"Biem, Jean E."
X,FREN 231,D,,Intermed French I This section has been canceled.,,1.00,N,,MWF 1255-0150PM,TOH 210,Staff
O,FREN 231,E,,Intermed French I,,1.00,N,,MWF 0200-0255PM,TOH 210,"Bekhechi, Amine R."
O,FREN 232,A,,Intermed French II,,1.00,N,FOL-F MCG,MWF 1045-1140,TOH 212,"Bekhechi, Amine R."
O,FREN 232,B,,Intermed French II,,1.00,N,FOL-F MCG,MWF 1255-0150PM,TOH 114,"Barjasteh, Jolene"
C,FREN 232,C,,Intermed French II,,1.00,N,FOL-F MCG,MWF 0200-0255PM,TOH 114,"Barjasteh, Jolene"
O,FREN 251,,,Writing French,,1.00,N,FOL-F WRI,T 1145-0110PM Th 1245-0205PM,TOH 308 TOH 308,"Allen, Wendy"
O,FREN 271,,,Fr World: Sub Sahara Afr,,1.00,N,,T 0120-0245PM Th 0215-0335PM,TOH 310 TOH 310,"Biem, Jean E."
C,FREN 294,,,Academic Internship,,1.00,Y,,,,Staff
O,FREN 298,,,IS/Literary Translation,,1.00,N,,,,"Barjasteh, Jolene"
O,FREN 372,,T,Top: Confessional Writing,,1.00,N,WRI,T 0935-1100 Th 0930-1050,TOH 308 TOH 308,"Barjasteh, Jolene"
C,FREN 394,,,Academic Internship,,1.00,Y,,,,Staff
O,FREN 398,,,IR/,,1.00,N,,,,Staff
C,GCON 113,A,,Greeks and Hebrews Open to Great Conversations students only.,,1.00,N,,MWF 1255-0150PM,RML 525,"Cherewatuk, Karen"
C,GCON 113,B,,Greeks and Hebrews Open to Great Conversations students only.,,1.00,N,,MWF 1255-0150PM,RML 420,"Munoz-Hutchinson, Danny"
C,GCON 113,C,,Greeks and Hebrews Open to Great Conversations students only.,,1.00,N,,MWF 1255-0150PM,RML 520,"Ripley, Jason J."
C,GCON 113,D,,Greeks and Hebrews Open to Great Conversations students only.,,1.00,N,,MWF 1255-0150PM,HH 514,"Gallego, Carlos"
